q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample
8.303,5.664,7.042,6.989,6.638,0.062,0.165,0.161,0.012,0.224,unm
10.826,16.337,21.161,16.004,14.635,0.060,0.069,0.016,0.046,0.013,unm
13.105,10.238,8.616,11.134,9.910,0.035,0.080,0.150,0.012,0.090,unm
11.903,10.502,10.705,12.126,11.776,0.008,0.084,0.029,0.012,0.031,unm
8.928,10.059,16.544,20.182,11.340,0.009,0.013,0.003,0.002,0.026,unm
9.421,11.398,7.606,10.282,15.048,0.058,0.044,0.041,0.050,0.046,unm
12.098,13.330,9.684,10.495,11.786,0.023,0.020,0.065,0.022,0.051,unm
13.584,8.875,9.710,8.755,11.378,0.026,0.347,0.186,0.189,0.071,unm
13.696,10.056,11.237,13.610,12.094,0.092,0.210,0.117,0.009,0.017,unm
9.991,7.990,11.349,10.696,11.872,0.041,0.090,0.123,0.076,0.153,unm
9.051,10.912,10.208,12.957,14.038,0.094,0.020,0.048,0.108,0.118,unm
15.206,12.811,15.230,10.574,7.452,0.030,0.059,0.104,0.132,0.107,unm
10.341,12.735,12.350,11.186,11.012,0.049,0.002,0.002,0.060,0.003,unm
10.296,10.289,11.908,14.387,14.196,0.028,0.024,0.131,0.038,0.012,unm
10.812,11.472,9.547,8.037,8.300,0.019,0.033,0.138,0.376,0.184,unm
10.668,13.166,12.106,10.566,18.198,0.058,0.007,0.043,0.026,0.021,unm
14.905,13.231,8.926,9.269,11.523,0.051,0.069,0.105,0.157,0.013,unm
11.543,19.621,22.754,17.337,11.849,0.110,0.015,0.060,0.043,0.091,unm
12.736,14.556,12.715,12.370,12.232,0.065,0.001,0.004,0.040,0.016,unm
9.152,13.888,21.181,15.741,8.856,0.052,0.068,0.055,0.055,0.014,unm
11.051,13.033,12.566,18.176,16.055,0.111,0.015,0.003,0.010,0.043,unm
15.555,10.462,15.941,18.376,16.707,0.019,0.260,0.007,0.049,0.021,unm
9.766,12.919,14.254,12.054,6.517,0.079,0.076,0.070,0.066,0.034,unm
11.783,11.548,13.000,12.076,12.824,0.019,0.085,0.100,0.076,0.021,unm
27.642,16.880,14.913,15.834,12.173,0.001,0.103,0.060,0.031,0.034,unm
12.417,12.028,13.870,17.223,15.302,0.070,0.072,0.006,0.008,0.085,unm
9.463,7.876,7.961,9.323,9.248,0.024,0.016,0.067,0.033,0.025,unm
10.460,9.430,9.931,8.610,10.737,0.029,0.006,0.008,0.015,0.049,unm
12.023,12.370,9.672,11.543,5.437,0.014,0.011,0.039,0.025,0.092,unm
11.425,13.979,23.574,23.778,15.041,0.016,0.019,0.007,0.015,0.096,unm
8.632,13.143,11.318,5.665,6.231,0.101,0.024,0.031,0.059,0.204,unm
14.830,17.786,15.397,12.328,14.969,0.020,0.056,0.062,0.063,0.109,unm
8.163,6.338,6.673,9.676,11.117,0.066,0.046,0.013,0.070,0.078,unm
12.188,11.920,16.249,23.331,15.801,0.008,0.014,0.006,0.007,0.022,unm
14.094,12.690,6.620,7.001,6.199,0.051,0.063,0.048,0.050,0.082,unm
14.145,14.502,13.640,14.508,8.581,0.030,0.018,0.005,0.006,0.018,unm
12.394,12.714,12.428,8.511,11.573,0.041,0.002,0.049,0.213,0.115,unm
12.274,13.077,14.105,15.674,15.140,0.096,0.081,0.120,0.056,0.043,unm
10.041,9.009,9.928,11.115,10.837,0.038,0.006,0.028,0.006,0.020,unm
12.925,11.396,6.916,6.870,7.324,0.014,0.083,0.348,0.407,0.417,unm
16.493,17.329,13.566,14.310,21.666,0.019,0.025,0.158,0.048,0.015,unm
14.005,7.798,9.228,9.796,8.568,0.026,0.171,0.102,0.103,0.006,unm
9.983,12.847,10.428,6.906,7.423,0.038,0.049,0.168,0.084,0.067,unm
9.473,8.941,9.778,10.838,11.808,0.020,0.066,0.038,0.031,0.021,unm
15.266,16.233,19.964,14.718,9.299,0.041,0.036,0.028,0.064,0.163,unm
19.447,14.447,12.266,12.441,16.781,0.008,0.006,0.050,0.019,0.028,unm
9.780,9.420,9.525,8.668,9.530,0.025,0.075,0.008,0.045,0.013,unm
10.474,8.194,7.708,11.731,13.120,0.055,0.121,0.356,0.043,0.049,unm
13.410,15.953,14.118,12.328,16.555,0.028,0.054,0.025,0.114,0.050,unm
11.631,8.789,10.706,12.797,11.160,0.009,0.054,0.048,0.035,0.043,unm
12.923,12.634,10.945,10.370,5.772,0.032,0.013,0.081,0.103,0.172,unm
12.793,12.387,14.421,18.155,12.313,0.009,0.016,0.031,0.039,0.103,unm
16.343,14.773,15.410,13.809,13.910,0.003,0.007,0.011,0.033,0.076,unm
9.312,9.054,8.659,12.501,12.313,0.050,0.032,0.275,0.089,0.100,unm
8.299,12.235,12.179,8.605,13.094,0.094,0.018,0.020,0.007,0.007,unm
10.282,15.048,14.746,9.342,6.877,0.050,0.046,0.073,0.061,0.071,unm
17.080,12.729,13.779,12.967,11.112,0.035,0.077,0.004,0.008,0.017,unm
8.576,7.007,9.770,9.199,13.592,0.010,0.015,0.017,0.076,0.040,unm
15.784,13.739,8.718,9.034,10.665,0.108,0.112,0.076,0.187,0.072,unm
10.866,12.436,14.962,9.597,9.219,0.066,0.044,0.059,0.093,0.102,unm
12.745,6.750,9.462,6.582,10.231,0.023,0.013,0.007,0.039,0.054,unm
10.480,9.211,9.487,10.300,13.428,0.044,0.083,0.110,0.092,0.053,unm
12.855,13.108,14.936,15.664,10.851,0.089,0.052,0.076,0.009,0.021,unm
12.033,11.197,13.660,12.836,10.149,0.005,0.014,0.021,0.068,0.093,unm
12.812,10.255,8.605,7.226,10.933,0.063,0.023,0.073,0.012,0.003,unm
13.220,14.014,9.205,11.860,15.529,0.018,0.036,0.051,0.015,0.028,unm
7.226,10.933,12.913,7.951,11.681,0.012,0.003,0.003,0.009,0.017,unm
10.695,10.017,9.771,7.507,6.695,0.028,0.038,0.019,0.044,0.131,unm
13.772,7.156,7.854,9.110,9.216,0.018,0.068,0.066,0.063,0.072,unm
13.722,14.487,14.482,17.406,15.592,0.109,0.083,0.117,0.030,0.008,unm
10.743,9.747,14.160,10.816,7.428,0.016,0.061,0.033,0.054,0.106,unm
11.933,11.978,9.990,9.681,7.594,0.005,0.023,0.028,0.006,0.147,unm
11.131,10.030,10.885,9.511,9.345,0.053,0.125,0.032,0.013,0.037,unm
14.988,13.440,9.231,9.907,9.662,0.035,0.014,0.003,0.013,0.034,unm
11.391,10.066,9.096,8.544,7.341,0.130,0.070,0.117,0.059,0.156,unm
9.545,9.383,9.551,11.114,9.010,0.026,0.027,0.172,0.071,0.170,unm
13.802,12.108,10.997,14.614,12.024,0.002,0.006,0.040,0.015,0.136,unm
6.467,6.190,6.612,11.228,16.625,0.206,0.088,0.154,0.119,0.049,unm
13.051,8.619,7.277,12.754,16.228,0.095,0.121,0.204,0.060,0.044,unm
10.940,11.094,8.849,11.483,11.085,0.056,0.039,0.020,0.013,0.007,unm
8.610,10.737,15.196,13.356,10.925,0.015,0.049,0.034,0.049,0.069,unm
13.630,12.706,13.158,8.303,13.248,0.011,0.100,0.060,0.143,0.042,unm
7.827,7.308,6.878,12.393,13.248,0.073,0.028,0.197,0.047,0.010,unm
12.610,14.610,15.531,12.652,17.729,0.062,0.008,0.013,0.031,0.020,unm
4.485,9.105,11.863,7.615,13.575,0.169,0.015,0.010,0.032,0.001,unm
11.300,9.136,10.787,8.817,9.905,0.057,0.294,0.035,0.085,0.005,unm
12.925,6.625,7.809,8.135,9.101,0.084,0.042,0.020,0.035,0.150,unm
9.021,10.111,13.963,11.395,9.946,0.023,0.127,0.032,0.034,0.053,unm
12.704,11.580,12.413,11.929,5.736,0.029,0.015,0.043,0.031,0.086,unm
13.515,9.909,10.633,10.467,9.838,0.057,0.043,0.031,0.018,0.142,unm
9.397,19.265,16.211,14.830,17.786,0.194,0.010,0.047,0.020,0.056,unm
7.487,7.940,7.855,7.662,11.405,0.071,0.054,0.161,0.275,0.054,unm
7.911,6.148,6.851,5.566,6.047,0.124,0.073,0.161,0.064,0.280,unm
14.168,12.692,9.216,12.080,13.183,0.024,0.234,0.029,0.008,0.003,unm
7.615,13.575,15.629,10.538,8.925,0.032,0.001,0.004,0.014,0.090,unm
10.048,10.232,17.031,17.923,14.110,0.086,0.020,0.006,0.009,0.015,unm
14.900,14.322,11.752,12.142,15.696,0.017,0.041,0.036,0.009,0.049,unm
14.515,9.279,9.035,12.080,14.838,0.047,0.013,0.053,0.072,0.036,unm
16.507,15.248,10.098,12.660,12.908,0.018,0.007,0.036,0.030,0.001,unm
11.935,18.543,13.633,12.788,14.415,0.027,0.002,0.086,0.056,0.017,unm
13.097,8.505,7.318,7.282,5.881,0.035,0.031,0.027,0.049,0.118,unm
9.987,12.784,11.220,12.754,13.802,0.007,0.054,0.032,0.057,0.002,unm
6.298,8.109,6.703,6.993,8.078,0.109,0.113,0.116,0.054,0.034,unm
16.638,16.879,22.813,14.005,7.798,0.018,0.004,0.002,0.026,0.171,unm
19.778,16.104,9.933,8.915,9.234,0.037,0.021,0.015,0.021,0.016,unm
13.086,13.362,14.407,12.626,9.585,0.006,0.063,0.051,0.065,0.077,unm
12.009,12.548,16.724,19.149,14.324,0.045,0.006,0.030,0.020,0.042,unm
13.527,12.276,6.366,9.733,13.284,0.060,0.075,0.014,0.097,0.012,unm
8.609,11.020,13.410,15.953,14.118,0.097,0.012,0.028,0.054,0.025,unm
16.627,16.030,16.059,16.219,18.530,0.028,0.046,0.080,0.049,0.031,unm
12.003,12.050,12.240,12.150,14.464,0.026,0.021,0.010,0.037,0.038,unm
10.915,13.909,15.128,9.640,8.057,0.017,0.017,0.043,0.094,0.091,unm
15.238,18.262,13.654,15.737,16.591,0.010,0.019,0.050,0.141,0.041,unm
11.752,12.612,12.251,14.465,18.082,0.039,0.072,0.081,0.088,0.018,unm
12.658,11.149,11.958,10.849,10.388,0.023,0.134,0.005,0.070,0.065,unm
11.443,7.230,8.995,7.136,8.917,0.026,0.009,0.008,0.031,0.026,unm
6.336,8.369,9.311,9.126,8.015,0.140,0.272,0.068,0.018,0.014,unm
18.905,12.755,18.641,16.594,19.502,0.013,0.013,0.014,0.034,0.023,unm
18.835,15.640,8.771,10.153,11.935,0.044,0.013,0.014,0.037,0.007,unm
9.093,13.341,14.111,10.797,10.454,0.242,0.011,0.009,0.036,0.017,unm
11.623,12.554,12.734,16.603,16.000,0.016,0.021,0.062,0.013,0.007,unm
6.431,9.506,9.668,12.335,10.748,0.287,0.025,0.012,0.010,0.012,unm
10.439,9.821,5.799,10.143,11.880,0.029,0.036,0.110,0.056,0.059,unm
7.805,7.281,5.776,7.966,10.199,0.043,0.051,0.065,0.052,0.008,unm
10.027,11.139,11.444,14.148,9.898,0.174,0.017,0.016,0.022,0.319,unm
6.818,8.008,7.353,8.950,10.429,0.139,0.143,0.302,0.109,0.008,unm
8.707,9.041,13.190,11.792,12.901,0.207,0.265,0.051,0.015,0.032,unm
16.621,13.718,13.084,16.957,11.259,0.013,0.065,0.005,0.007,0.014,unm
9.587,11.223,17.861,25.979,18.950,0.026,0.019,0.007,0.003,0.025,unm
8.895,11.649,17.118,21.663,14.973,0.090,0.005,0.020,0.034,0.055,unm
13.019,9.945,6.566,6.213,8.632,0.127,0.078,0.039,0.066,0.101,unm
13.425,15.101,15.000,20.033,16.958,0.004,0.031,0.050,0.012,0.035,unm
12.762,5.233,11.103,9.133,4.627,0.026,0.092,0.048,0.030,0.011,unm
9.279,10.214,8.694,7.353,9.579,0.040,0.029,0.008,0.008,0.038,unm
6.420,8.974,11.832,14.694,10.697,0.077,0.022,0.034,0.029,0.075,unm
10.285,8.823,11.576,10.535,7.139,0.007,0.029,0.033,0.029,0.043,unm
10.429,10.730,12.782,14.381,20.618,0.008,0.020,0.035,0.006,0.006,unm
27.839,17.954,12.133,17.171,15.975,0.003,0.018,0.017,0.011,0.028,unm
9.617,11.194,11.323,9.885,10.557,0.123,0.006,0.004,0.092,0.019,unm
12.571,11.765,15.775,17.409,12.795,0.193,0.011,0.011,0.008,0.019,unm
8.241,8.261,13.077,20.936,14.795,0.010,0.052,0.010,0.002,0.066,unm
11.456,13.069,8.489,8.782,6.720,0.045,0.045,0.125,0.057,0.057,unm
18.041,11.830,12.141,9.781,10.702,0.007,0.013,0.006,0.053,0.046,unm
8.040,8.959,8.673,9.675,8.382,0.152,0.029,0.108,0.027,0.190,unm
16.689,18.062,14.183,9.417,10.761,0.011,0.017,0.053,0.025,0.055,unm
9.965,8.607,9.882,12.511,14.012,0.028,0.078,0.026,0.092,0.137,unm
12.393,13.248,14.109,13.578,12.673,0.047,0.010,0.015,0.037,0.069,unm
10.883,10.996,11.457,7.997,9.352,0.035,0.056,0.087,0.180,0.083,unm
16.423,13.239,8.166,9.281,8.034,0.045,0.061,0.019,0.026,0.039,unm
7.941,9.067,8.402,9.024,14.878,0.013,0.033,0.048,0.071,0.011,unm
14.135,10.381,12.533,15.395,18.104,0.057,0.043,0.014,0.122,0.040,unm
10.039,12.387,12.875,11.917,10.167,0.066,0.007,0.018,0.013,0.030,unm
11.958,12.518,10.988,15.902,15.681,0.063,0.028,0.151,0.004,0.006,unm
7.738,7.407,8.435,11.403,8.232,0.204,0.074,0.133,0.026,0.034,unm
8.386,11.564,10.690,6.536,7.146,0.006,0.085,0.107,0.245,0.177,unm
10.469,9.922,13.701,14.823,13.389,0.028,0.192,0.018,0.079,0.102,unm
11.741,11.139,7.695,8.233,9.180,0.049,0.091,0.081,0.128,0.027,unm
16.479,11.855,14.686,13.285,14.021,0.007,0.142,0.011,0.096,0.049,unm
11.593,13.357,16.066,16.010,12.743,0.011,0.008,0.032,0.028,0.053,unm
10.498,14.148,14.559,13.745,15.104,0.141,0.017,0.044,0.066,0.026,unm
12.959,8.768,11.427,9.317,12.389,0.030,0.160,0.148,0.254,0.011,unm
9.230,12.512,11.550,12.772,18.970,0.019,0.038,0.034,0.021,0.006,unm
9.718,11.626,10.924,10.804,12.612,0.025,0.001,0.002,0.015,0.004,unm
8.678,10.599,12.550,9.505,9.537,0.070,0.053,0.053,0.044,0.093,unm
8.599,10.603,9.737,9.152,13.888,0.016,0.027,0.033,0.052,0.068,unm
6.703,6.993,8.078,12.924,17.339,0.116,0.054,0.034,0.079,0.047,unm
9.641,9.378,10.780,10.397,10.335,0.020,0.041,0.022,0.054,0.086,unm
9.110,10.871,6.916,6.562,8.280,0.020,0.022,0.038,0.047,0.012,unm
13.757,17.677,14.909,10.288,8.982,0.008,0.013,0.015,0.043,0.031,unm
7.203,7.950,8.349,16.260,14.088,0.149,0.152,0.166,0.041,0.053,unm
14.385,19.215,13.549,11.375,10.014,0.097,0.011,0.137,0.046,0.009,unm
10.974,11.856,13.350,8.857,8.752,0.013,0.080,0.028,0.107,0.029,unm
11.068,12.993,12.576,13.228,12.594,0.029,0.008,0.029,0.002,0.011,unm
8.645,10.541,11.311,9.530,9.416,0.119,0.067,0.137,0.043,0.097,unm
16.617,11.083,8.230,6.091,6.030,0.029,0.096,0.038,0.141,0.269,unm
8.643,8.045,7.747,8.639,11.433,0.015,0.041,0.030,0.032,0.011,unm
9.627,11.248,12.571,11.765,15.775,0.055,0.155,0.193,0.011,0.011,unm
8.305,9.761,7.044,7.951,9.127,0.106,0.074,0.073,0.016,0.116,unm
14.356,10.246,12.265,13.498,13.056,0.084,0.192,0.018,0.027,0.021,unm
11.756,15.448,20.225,14.232,11.520,0.024,0.010,0.006,0.034,0.044,unm
12.040,15.153,15.539,12.804,14.362,0.035,0.001,0.006,0.160,0.010,unm
15.620,19.838,18.584,17.802,14.976,0.026,0.055,0.032,0.042,0.045,unm
12.524,12.237,6.499,10.807,11.801,0.010,0.010,0.071,0.052,0.013,unm
9.999,13.247,13.285,10.836,12.672,0.232,0.037,0.030,0.228,0.062,unm
11.427,19.383,16.037,11.639,8.679,0.032,0.005,0.129,0.082,0.077,unm
12.888,16.347,13.989,12.779,15.209,0.007,0.003,0.004,0.123,0.044,unm
6.788,8.616,11.183,11.854,17.258,0.027,0.253,0.035,0.042,0.013,unm
6.977,8.719,7.454,12.102,20.645,0.112,0.045,0.090,0.040,0.008,unm
13.725,11.797,7.024,10.105,10.903,0.075,0.111,0.020,0.022,0.062,unm
16.310,14.878,13.198,13.954,12.695,0.003,0.010,0.049,0.013,0.019,unm
9.450,8.801,10.547,9.815,13.061,0.107,0.151,0.082,0.019,0.056,unm
13.011,15.662,14.212,11.165,10.053,0.052,0.003,0.010,0.033,0.071,unm
10.492,14.900,14.322,11.752,12.142,0.033,0.017,0.041,0.036,0.009,unm
6.309,10.854,14.470,13.074,10.433,0.044,0.098,0.013,0.303,0.006,unm
17.337,11.849,10.336,9.414,11.777,0.043,0.091,0.086,0.094,0.080,unm
11.378,13.801,10.776,9.784,9.821,0.028,0.027,0.003,0.040,0.017,unm
8.959,7.537,5.416,4.573,8.715,0.170,0.009,0.048,0.048,0.100,unm
12.036,9.724,11.280,13.604,18.122,0.113,0.118,0.310,0.013,0.040,unm
12.029,14.885,9.959,11.820,12.710,0.007,0.007,0.021,0.017,0.020,unm
9.771,11.274,11.148,11.070,13.275,0.034,0.005,0.021,0.015,0.054,unm
8.246,7.910,9.025,7.541,8.127,0.110,0.090,0.041,0.080,0.017,unm
11.484,11.813,12.232,12.896,17.311,0.064,0.012,0.020,0.033,0.019,unm
11.741,10.057,9.650,12.478,15.563,0.015,0.012,0.033,0.054,0.025,unm
14.724,13.365,9.375,8.502,7.978,0.022,0.100,0.291,0.028,0.158,unm
14.169,7.551,9.511,10.639,18.308,0.025,0.063,0.198,0.195,0.051,unm
8.531,8.254,12.184,15.817,19.878,0.015,0.076,0.036,0.030,0.010,unm
10.464,9.110,14.138,19.005,15.581,0.023,0.069,0.045,0.029,0.066,unm
12.241,11.495,10.498,14.148,14.559,0.061,0.014,0.141,0.017,0.044,unm
16.233,19.964,14.718,9.299,10.124,0.036,0.028,0.064,0.163,0.008,unm
13.296,14.314,9.759,11.600,12.840,0.003,0.006,0.003,0.135,0.040,unm
11.248,9.714,8.397,6.503,6.018,0.015,0.084,0.032,0.200,0.376,unm
15.125,9.899,11.076,18.340,15.631,0.067,0.024,0.094,0.008,0.010,unm
8.227,7.330,7.409,8.812,9.201,0.026,0.050,0.215,0.020,0.138,unm
9.831,12.062,13.602,11.312,10.727,0.031,0.083,0.027,0.046,0.136,unm
10.214,8.694,7.353,9.579,11.702,0.029,0.008,0.008,0.038,0.032,unm
9.070,8.486,7.867,8.751,10.285,0.025,0.113,0.067,0.078,0.012,unm
9.833,8.897,7.156,11.560,12.278,0.091,0.065,0.078,0.050,0.061,unm
11.792,16.242,17.100,14.658,14.064,0.072,0.038,0.029,0.047,0.024,unm
13.111,14.594,10.918,8.279,12.236,0.065,0.043,0.039,0.043,0.033,unm
12.564,15.143,19.756,14.820,9.288,0.010,0.017,0.005,0.007,0.003,unm
8.680,8.943,8.813,8.206,7.073,0.098,0.058,0.043,0.082,0.084,unm
9.723,9.387,8.985,10.089,8.934,0.020,0.018,0.016,0.011,0.018,unm
15.304,12.379,7.851,8.254,7.520,0.053,0.046,0.036,0.014,0.089,unm
19.577,15.980,25.042,16.847,12.191,0.014,0.032,0.015,0.066,0.023,unm
10.517,7.890,6.944,6.110,8.780,0.018,0.039,0.054,0.213,0.077,unm
13.635,17.038,14.249,15.479,14.588,0.024,0.011,0.005,0.025,0.003,unm
17.700,15.622,11.946,12.810,13.389,0.041,0.053,0.051,0.011,0.067,unm
10.931,9.998,12.204,8.115,7.390,0.046,0.054,0.041,0.018,0.045,unm
12.170,19.147,12.450,14.518,18.860,0.015,0.002,0.053,0.027,0.009,unm
12.000,11.781,6.950,7.459,9.761,0.029,0.026,0.039,0.077,0.034,unm
11.192,10.735,13.372,25.561,17.001,0.004,0.013,0.007,0.001,0.004,unm
12.010,10.213,15.939,21.777,16.277,0.013,0.012,0.006,0.005,0.013,unm
5.243,7.347,5.849,8.433,9.381,0.090,0.048,0.114,0.071,0.228,unm
8.815,11.454,10.050,8.532,8.796,0.216,0.076,0.083,0.168,0.071,unm
10.672,10.957,9.637,6.870,9.613,0.020,0.021,0.063,0.015,0.023,unm
12.075,10.841,10.450,8.518,10.352,0.013,0.097,0.050,0.182,0.072,unm
15.618,15.459,13.061,13.812,16.787,0.012,0.073,0.066,0.023,0.015,unm
9.051,9.276,12.787,14.505,11.749,0.010,0.040,0.022,0.013,0.007,unm
13.181,10.153,10.877,10.265,16.862,0.010,0.075,0.019,0.034,0.003,unm
6.339,9.649,11.428,17.036,16.998,0.136,0.013,0.033,0.007,0.025,unm
9.075,8.235,10.331,11.193,8.087,0.107,0.164,0.118,0.042,0.013,unm
12.595,6.269,6.771,6.858,8.344,0.038,0.171,0.064,0.412,0.061,unm
9.574,9.503,8.971,13.023,15.164,0.094,0.046,0.127,0.069,0.023,unm
9.167,7.635,6.843,9.535,13.958,0.035,0.079,0.091,0.004,0.003,unm
10.668,9.091,10.877,11.119,5.549,0.003,0.006,0.013,0.007,0.249,unm
6.338,10.672,11.399,12.899,12.112,0.025,0.020,0.001,0.003,0.016,unm
9.567,8.509,9.760,8.503,10.003,0.032,0.088,0.007,0.010,0.011,unm
13.737,14.417,14.030,16.419,12.656,0.008,0.033,0.042,0.030,0.094,unm
5.786,9.091,14.591,14.056,8.759,0.185,0.076,0.042,0.020,0.038,unm
7.851,8.254,7.520,6.798,5.595,0.036,0.014,0.089,0.109,0.106,unm
10.139,9.467,11.227,10.755,13.484,0.077,0.116,0.013,0.042,0.061,unm
10.137,12.060,17.688,17.511,14.767,0.006,0.019,0.013,0.034,0.023,unm
12.422,8.157,9.992,6.402,6.843,0.019,0.026,0.012,0.059,0.014,unm
12.636,17.599,11.876,12.176,10.955,0.038,0.017,0.010,0.007,0.046,unm
8.467,9.965,8.607,9.882,12.511,0.063,0.028,0.078,0.026,0.092,unm
10.833,10.652,8.524,11.642,10.390,0.024,0.015,0.125,0.072,0.014,unm
7.540,11.590,11.147,9.704,12.580,0.107,0.045,0.080,0.132,0.077,unm
9.518,11.867,15.329,13.235,13.462,0.061,0.007,0.008,0.045,0.027,unm
7.925,8.191,10.326,13.641,9.972,0.051,0.016,0.084,0.042,0.006,unm
8.158,8.802,8.822,11.716,12.140,0.048,0.027,0.012,0.057,0.066,unm
9.349,12.274,13.077,14.105,15.674,0.164,0.096,0.081,0.120,0.056,unm
12.024,11.279,7.271,7.601,8.208,0.072,0.025,0.114,0.141,0.267,unm
7.343,8.097,7.552,4.025,6.247,0.125,0.099,0.058,0.101,0.076,unm
12.261,8.007,7.947,8.735,12.170,0.029,0.048,0.095,0.109,0.100,unm
7.107,12.499,14.183,9.301,10.177,0.218,0.045,0.013,0.019,0.067,unm
10.861,12.832,13.756,14.792,16.217,0.067,0.075,0.062,0.103,0.039,unm
17.933,13.290,14.093,14.456,10.952,0.025,0.005,0.040,0.041,0.036,unm
17.409,20.584,15.866,12.490,16.524,0.200,0.087,0.066,0.014,0.059,unm
6.923,6.333,7.267,10.282,13.509,0.144,0.099,0.093,0.093,0.030,unm
7.034,7.843,6.966,6.352,7.535,0.083,0.265,0.025,0.242,0.012,unm
8.328,6.489,5.162,5.756,6.240,0.027,0.169,0.062,0.080,0.080,unm
6.148,9.244,10.376,10.960,15.689,0.055,0.053,0.071,0.107,0.070,unm
10.505,11.179,12.989,13.192,16.193,0.025,0.036,0.017,0.041,0.014,unm
13.963,11.395,9.946,10.582,11.543,0.032,0.034,0.053,0.035,0.074,unm
11.522,15.380,20.684,13.616,8.908,0.026,0.022,0.081,0.103,0.048,unm
10.409,10.729,12.837,12.923,12.634,0.009,0.024,0.022,0.032,0.013,unm
9.411,9.049,11.068,12.993,12.576,0.020,0.017,0.029,0.008,0.029,unm
8.578,5.496,6.023,8.135,8.678,0.033,0.096,0.022,0.024,0.024,unm
12.498,12.660,13.339,15.037,14.858,0.024,0.033,0.054,0.027,0.026,unm
7.740,8.841,12.712,18.764,15.540,0.081,0.098,0.174,0.052,0.017,unm
9.888,11.487,12.188,11.920,16.249,0.070,0.021,0.008,0.014,0.006,unm
14.878,9.508,11.146,12.011,10.239,0.007,0.070,0.065,0.110,0.256,unm
11.510,7.673,9.423,11.813,10.555,0.067,0.014,0.013,0.011,0.219,unm
19.394,14.081,8.756,12.907,13.996,0.006,0.069,0.101,0.044,0.098,unm
11.970,13.924,15.763,14.026,11.534,0.100,0.047,0.064,0.058,0.113,unm
9.076,10.276,9.071,7.429,7.106,0.327,0.073,0.063,0.185,0.329,unm
7.072,7.002,7.721,13.482,9.550,0.007,0.039,0.132,0.036,0.004,unm
11.432,8.239,12.068,11.190,10.726,0.044,0.058,0.037,0.076,0.071,unm
17.895,12.586,8.680,8.744,8.393,0.020,0.037,0.118,0.056,0.027,unm
10.713,8.172,10.897,12.754,11.095,0.177,0.301,0.096,0.066,0.038,unm
15.021,16.004,11.685,14.967,17.712,0.032,0.009,0.092,0.005,0.028,unm
8.636,8.170,7.590,9.380,8.191,0.039,0.043,0.314,0.020,0.234,unm
9.256,17.665,24.137,16.185,15.820,0.084,0.009,0.006,0.046,0.045,unm
7.819,8.412,12.747,12.878,8.722,0.010,0.315,0.034,0.048,0.060,unm
14.654,11.146,12.287,13.486,14.633,0.043,0.036,0.022,0.040,0.025,unm
11.457,11.638,11.023,10.932,9.363,0.057,0.020,0.044,0.037,0.057,unm
20.026,17.559,14.606,15.567,10.730,0.009,0.050,0.126,0.021,0.018,unm
10.070,10.632,9.142,10.556,9.336,0.492,0.062,0.097,0.019,0.040,unm
10.289,9.606,8.597,9.624,11.783,0.039,0.011,0.038,0.281,0.019,unm
8.117,8.433,11.562,14.886,16.755,0.030,0.192,0.096,0.047,0.077,unm
18.025,18.035,11.874,13.293,18.454,0.004,0.011,0.014,0.003,0.011,unm
9.909,10.633,10.467,9.838,10.184,0.043,0.031,0.018,0.142,0.083,unm
11.104,10.790,9.543,11.589,11.217,0.126,0.125,0.100,0.012,0.073,unm
13.179,16.937,13.395,13.572,17.518,0.106,0.038,0.046,0.009,0.004,unm
5.445,7.989,9.442,9.476,16.964,0.109,0.102,0.156,0.165,0.076,unm
9.676,11.117,8.758,10.901,12.265,0.070,0.078,0.065,0.075,0.012,unm
15.499,14.644,15.043,14.695,11.854,0.084,0.067,0.181,0.010,0.002,unm
8.681,7.179,11.704,13.278,6.429,0.053,0.133,0.034,0.030,0.070,unm
14.183,10.118,15.549,15.828,12.488,0.077,0.083,0.011,0.037,0.020,unm
12.460,6.431,9.506,9.668,12.335,0.157,0.287,0.025,0.012,0.010,unm
13.929,14.392,18.188,17.310,11.295,0.011,0.025,0.005,0.003,0.005,unm
14.592,16.792,18.846,17.136,17.128,0.009,0.021,0.014,0.011,0.018,unm
10.726,12.082,11.454,6.907,12.061,0.018,0.099,0.100,0.247,0.109,unm
22.521,17.701,10.471,10.776,9.831,0.015,0.013,0.020,0.008,0.023,unm
11.350,10.150,10.760,8.958,9.081,0.008,0.008,0.011,0.030,0.006,unm
17.163,19.947,13.640,10.260,9.149,0.021,0.040,0.071,0.022,0.185,unm
10.956,15.886,17.705,20.765,24.266,0.100,0.045,0.052,0.103,0.011,unm
13.756,7.061,7.345,8.070,9.418,0.017,0.502,0.023,0.089,0.035,unm
9.704,10.240,9.416,10.479,10.404,0.020,0.012,0.083,0.012,0.020,unm
7.565,9.192,12.960,16.556,14.720,0.172,0.091,0.075,0.044,0.043,unm
4.880,9.197,7.195,8.566,11.528,0.065,0.097,0.052,0.105,0.156,unm
11.505,7.569,8.907,12.634,10.632,0.240,0.039,0.172,0.074,0.060,unm
14.303,13.748,12.383,10.878,11.804,0.078,0.023,0.014,0.046,0.039,unm
9.449,9.379,8.298,9.142,9.291,0.035,0.049,0.141,0.098,0.175,unm
